symbol,emp,inc,sales,cap,gvkey,datadate,fyear,date,CARD,DISC,HACK,INSD,PHYS,PORT,STAT,UNKN
HD,317,2661,65955,47560.98,5680,20100131,2009,2007.791781,0,0,0,0,0,1,0,0
HD,317,2661,65955,47560.98,5680,20100131,2009,2007.391781,0,0,0,0,0,1,0,0
HD,317,2661,65955,47560.98,5680,20100131,2009,2014.09863,0,0,0,1,0,0,0,0
HD,317,2661,65955,47560.98,5680,20100131,2009,2007.326027,0,0,0,0,0,1,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2012.281421,0,0,0,1,0,0,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2010.950685,0,0,0,1,0,0,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2007.791781,0,0,0,0,0,1,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2007.391781,0,0,0,0,0,1,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2014.09863,0,0,0,1,0,0,0,0
HD,344.81,5838,81511,86128.2,5680,20060131,2005,2007.326027,0,0,0,0,0,1,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2012.281421,0,0,0,1,0,0,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2010.950685,0,0,0,1,0,0,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2007.791781,0,0,0,0,0,1,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2007.391781,0,0,0,0,0,1,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2014.09863,0,0,0,1,0,0,0,0
HD,331,4395,77349,51781.6,5680,20080131,2007,2007.326027,0,0,0,0,0,1,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2012.281421,0,0,0,1,0,0,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2010.950685,0,0,0,1,0,0,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2007.791781,0,0,0,0,0,1,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2007.391781,0,0,0,0,0,1,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2014.09863,0,0,0,1,0,0,0,0
HD,331,3883,70395,68227.43,5680,20120131,2011,2007.326027,0,0,0,0,0,1,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2012.281421,0,0,0,1,0,0,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2010.950685,0,0,0,1,0,0,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2007.791781,0,0,0,0,0,1,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2007.391781,0,0,0,0,0,1,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2014.09863,0,0,0,1,0,0,0,0
HD,364.4,5761,90837,80257.8,5680,20070131,2006,2007.326027,0,0,0,0,0,1,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2012.281421,0,0,0,1,0,0,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2010.950685,0,0,0,1,0,0,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2007.791781,0,0,0,0,0,1,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2007.391781,0,0,0,0,0,1,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2014.09863,0,0,0,1,0,0,0,0
HD,371,6345,83176,136476.94,5680,20150131,2014,2007.326027,0,0,0,0,0,1,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2012.281421,0,0,0,1,0,0,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2010.950685,0,0,0,1,0,0,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2007.791781,0,0,0,0,0,1,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2007.391781,0,0,0,0,0,1,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2014.09863,0,0,0,1,0,0,0,0
HD,365,5385,78812,106053,5680,20140131,2013,2007.326027,0,0,0,0,0,1,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2012.281421,0,0,0,1,0,0,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2010.950685,0,0,0,1,0,0,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2007.791781,0,0,0,0,0,1,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2007.391781,0,0,0,0,0,1,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2014.09863,0,0,0,1,0,0,0,0
HD,340,4535,74754,99309.28,5680,20130131,2012,2007.326027,0,0,0,0,0,1,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2012.281421,0,0,0,1,0,0,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2010.950685,0,0,0,1,0,0,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2007.791781,0,0,0,0,0,1,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2007.391781,0,0,0,0,0,1,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2014.09863,0,0,0,1,0,0,0,0
HD,323.149,5001,73094,90153.1,5680,20050131,2004,2007.326027,0,0,0,0,0,1,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2012.281421,0,0,0,1,0,0,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2010.950685,0,0,0,1,0,0,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2007.791781,0,0,0,0,0,1,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2007.391781,0,0,0,0,0,1,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2014.09863,0,0,0,1,0,0,0,0
HD,385,7009,88519,157451.52,5680,20160131,2015,2007.326027,0,0,0,0,0,1,0,0
HIG,17.4,1682,18150,NA,61739,20151231,2015,2007.827397,0,0,0,0,0,1,0,0
HIG,28,-887,25042,NA,61739,20091231,2009,2007.827397,0,0,0,0,0,1,0,0
HIG,22.5,-38,26216,NA,61739,20121231,2012,2007.827397,0,0,0,0,0,1,0,0
HIG,26.8,1680,22167,NA,61739,20101231,2010,2007.827397,0,0,0,0,0,1,0,0
HIG,17.5,798,18320,NA,61739,20141231,2014,2007.827397,0,0,0,0,0,1,0,0
HIG,31,-2749,9664,NA,61739,20081231,2008,2007.827397,0,0,0,0,0,1,0,0
HIG,18,176,25949,16422.6967,61739,20131231,2013,2007.827397,0,0,0,0,0,1,0,0
HIG,24.4,662,21616,NA,61739,20111231,2011,2007.827397,0,0,0,0,0,1,0,0
HIG,31,2745,26500,NA,61739,20061231,2006,2007.827397,0,0,0,0,0,1,0,0
HIG,31,2949,25661,NA,61739,20071231,2007,2007.827397,0,0,0,0,0,1,0,0
HIG,30,2274,27083,NA,61739,20051231,2005,2007.827397,0,0,0,0,0,1,0,0
HNT,10.228,193.697,14108.271,5327.4417,29710,20071231,2007,2008.008197,0,0,0,0,0,1,0,0
HNT,10.228,193.697,14108.271,5327.4417,29710,20071231,2007,2010.287671,0,0,0,0,0,0,0,1
HNT,10.228,193.697,14108.271,5327.4417,29710,20071231,2007,2011.2,0,0,0,0,0,1,0,0
HNT,10.228,193.697,14108.271,5327.4417,29710,20071231,2007,2009.879452,0,0,0,0,0,1,0,0
HNT,9.286,229.785,11940.533,5913.6098,29710,20051231,2005,2008.008197,0,0,0,0,0,1,0,0
HNT,9.286,229.785,11940.533,5913.6098,29710,20051231,2005,2010.287671,0,0,0,0,0,0,0,1
HNT,9.286,229.785,11940.533,5913.6098,29710,20051231,2005,2011.2,0,0,0,0,0,1,0,0
HNT,9.286,229.785,11940.533,5913.6098,29710,20051231,2005,2009.879452,0,0,0,0,0,1,0,0
HNT,10.068,329.313,12908.35,5443.8375,29710,20061231,2006,2008.008197,0,0,0,0,0,1,0,0
HNT,10.068,329.313,12908.35,5443.8375,29710,20061231,2006,2010.287671,0,0,0,0,0,0,0,1
HNT,10.068,329.313,12908.35,5443.8375,29710,20061231,2006,2011.2,0,0,0,0,0,1,0,0
HNT,10.068,329.313,12908.35,5443.8375,29710,20061231,2006,2009.879452,0,0,0,0,0,1,0,0
HNT,8.627,185.677,16243.587,5293.1903,29710,20151231,2015,2008.008197,0,0,0,0,0,1,0,0
HNT,8.627,185.677,16243.587,5293.1903,29710,20151231,2015,2010.287671,0,0,0,0,0,0,0,1
HNT,8.627,185.677,16243.587,5293.1903,29710,20151231,2015,2011.2,0,0,0,0,0,1,0,0
HNT,8.627,185.677,16243.587,5293.1903,29710,20151231,2015,2009.879452,0,0,0,0,0,1,0,0
HNT,9.646,95.003,15369.989,1129.3801,29710,20081231,2008,2008.008197,0,0,0,0,0,1,0,0
HNT,9.646,95.003,15369.989,1129.3801,29710,20081231,2008,2010.287671,0,0,0,0,0,0,0,1
HNT,9.646,95.003,15369.989,1129.3801,29710,20081231,2008,2011.2,0,0,0,0,0,1,0,0
HNT,9.646,95.003,15369.989,1129.3801,29710,20081231,2008,2009.879452,0,0,0,0,0,1,0,0
HNT,8.014,145.629,14008.586,NA,29710,20141231,2014,2008.008197,0,0,0,0,0,1,0,0
HNT,8.014,145.629,14008.586,NA,29710,20141231,2014,2010.287671,0,0,0,0,0,0,0,1
HNT,8.014,145.629,14008.586,NA,29710,20141231,2014,2011.2,0,0,0,0,0,1,0,0
HNT,8.014,145.629,14008.586,NA,29710,20141231,2014,2009.879452,0,0,0,0,0,1,0,0
HNT,7.471,72.12,11901.036,2493.1319,29710,20111231,2011,2008.008197,0,0,0,0,0,1,0,0
HNT,7.471,72.12,11901.036,2493.1319,29710,20111231,2011,2010.287671,0,0,0,0,0,0,0,1
HNT,7.471,72.12,11901.036,2493.1319,29710,20111231,2011,2011.2,0,0,0,0,0,1,0,0
HNT,7.471,72.12,11901.036,2493.1319,29710,20111231,2011,2009.879452,0,0,0,0,0,1,0,0
HNT,8.922,-49.004,15703.241,2402.48,29710,20091231,2009,2008.008197,0,0,0,0,0,1,0,0
HNT,8.922,-49.004,15703.241,2402.48,29710,20091231,2009,2010.287671,0,0,0,0,0,0,0,1
HNT,8.922,-49.004,15703.241,2402.48,29710,20091231,2009,2011.2,0,0,0,0,0,1,0,0
HNT,8.922,-49.004,15703.241,2402.48,29710,20091231,2009,2009.879452,0,0,0,0,0,1,0,0
HNT,8.169,204.243,13619.852,NA,29710,20101231,2010,2008.008197,0,0,0,0,0,1,0,0
HNT,8.169,204.243,13619.852,NA,29710,20101231,2010,2010.287671,0,0,0,0,0,0,0,1
HNT,8.169,204.243,13619.852,NA,29710,20101231,2010,2011.2,0,0,0,0,0,1,0,0
HNT,8.169,204.243,13619.852,NA,29710,20101231,2010,2009.879452,0,0,0,0,0,1,0,0
HNT,7.659,170.126,11053.743,2359.3584,29710,20131231,2013,2008.008197,0,0,0,0,0,1,0,0
HNT,7.659,170.126,11053.743,2359.3584,29710,20131231,2013,2010.287671,0,0,0,0,0,0,0,1
HNT,7.659,170.126,11053.743,2359.3584,29710,20131231,2013,2011.2,0,0,0,0,0,1,0,0
HNT,7.659,170.126,11053.743,2359.3584,29710,20131231,2013,2009.879452,0,0,0,0,0,1,0,0
HNT,7.378,122.063,11248.621,1975.6143,29710,20121231,2012,2008.008197,0,0,0,0,0,1,0,0
HNT,7.378,122.063,11248.621,1975.6143,29710,20121231,2012,2010.287671,0,0,0,0,0,0,0,1
HNT,7.378,122.063,11248.621,1975.6143,29710,20121231,2012,2011.2,0,0,0,0,0,1,0,0
HNT,7.378,122.063,11248.621,1975.6143,29710,20121231,2012,2009.879452,0,0,0,0,0,1,0,0
HON,129,4768,38581,79790.328,1300,20151231,2015,2006.082192,0,0,0,0,0,0,0,1
HON,129,4768,38581,79790.328,1300,20151231,2015,2007.29589,0,0,0,0,0,1,0,0
HON,127,4239,40306,78157.424,1300,20141231,2014,2006.082192,0,0,0,0,0,0,0,1
HON,127,4239,40306,78157.424,1300,20141231,2014,2007.29589,0,0,0,0,0,1,0,0
HON,131,3924,39055,71615.806,1300,20131231,2013,2006.082192,0,0,0,0,0,0,0,1
HON,131,3924,39055,71615.806,1300,20131231,2013,2007.29589,0,0,0,0,0,1,0,0
HON,128,2792,36556,24116.4584,1300,20081231,2008,2006.082192,0,0,0,0,0,0,0,1
HON,128,2792,36556,24116.4584,1300,20081231,2008,2007.29589,0,0,0,0,0,1,0,0
HON,132,2926,37665,49684.316,1300,20121231,2012,2006.082192,0,0,0,0,0,0,0,1
HON,132,2926,37665,49684.316,1300,20121231,2012,2007.29589,0,0,0,0,0,1,0,0
HON,122,2153,30908,29956.9928,1300,20091231,2009,2006.082192,0,0,0,0,0,0,0,1
HON,122,2153,30908,29956.9928,1300,20091231,2009,2007.29589,0,0,0,0,0,1,0,0
HON,116,1655,27653,30898.2418,1300,20051231,2005,2006.082192,0,0,0,0,0,0,0,1
HON,116,1655,27653,30898.2418,1300,20051231,2005,2007.29589,0,0,0,0,0,1,0,0
HON,118,2083,31367,36218.7821,1300,20061231,2006,2006.082192,0,0,0,0,0,0,0,1
HON,118,2083,31367,36218.7821,1300,20061231,2006,2007.29589,0,0,0,0,0,1,0,0
HON,132,2067,36529,42104.945,1300,20111231,2011,2006.082192,0,0,0,0,0,0,0,1
HON,132,2067,36529,42104.945,1300,20111231,2011,2007.29589,0,0,0,0,0,1,0,0
HON,122,2444,34589,45965.3298,1300,20071231,2007,2006.082192,0,0,0,0,0,0,0,1
HON,122,2444,34589,45965.3298,1300,20071231,2007,2007.29589,0,0,0,0,0,1,0,0
HON,130,2022,33370,41624.28,1300,20101231,2010,2006.082192,0,0,0,0,0,0,0,1
HON,130,2022,33370,41624.28,1300,20101231,2010,2007.29589,0,0,0,0,0,1,0,0
HRB,134.5,490.408,4872.801,7499.9518,2269,20060430,2005,2012.224044,0,0,0,1,0,0,0,0
HRB,134.5,490.408,4872.801,7499.9518,2269,20060430,2005,2010.221918,0,0,0,1,0,0,0,0
HRB,134.5,490.408,4872.801,7499.9518,2269,20060430,2005,2010.265753,0,0,0,1,0,0,0,0
HRB,80.7,433.948,2905.943,7562.8949,2269,20130430,2012,2012.224044,0,0,0,1,0,0,0,0
HRB,80.7,433.948,2905.943,7562.8949,2269,20130430,2012,2010.221918,0,0,0,1,0,0,0,0
HRB,80.7,433.948,2905.943,7562.8949,2269,20130430,2012,2010.265753,0,0,0,1,0,0,0,0
HRB,94.8,374.267,3038.153,4463.2843,2269,20160430,2015,2012.224044,0,0,0,1,0,0,0,0
HRB,94.8,374.267,3038.153,4463.2843,2269,20160430,2015,2010.221918,0,0,0,1,0,0,0,0
HRB,94.8,374.267,3038.153,4463.2843,2269,20160430,2015,2010.265753,0,0,0,1,0,0,0,0
HRB,136.6,-433.653,4021.274,7307.9816,2269,20070430,2006,2012.224044,0,0,0,1,0,0,0,0
HRB,136.6,-433.653,4021.274,7307.9816,2269,20070430,2006,2010.221918,0,0,0,1,0,0,0,0
HRB,136.6,-433.653,4021.274,7307.9816,2269,20070430,2006,2010.265753,0,0,0,1,0,0,0,0
HRB,110.4,479.242,3874.332,5919.7329,2269,20100430,2009,2012.224044,0,0,0,1,0,0,0,0
HRB,110.4,479.242,3874.332,5919.7329,2269,20100430,2009,2010.221918,0,0,0,1,0,0,0,0
HRB,110.4,479.242,3874.332,5919.7329,2269,20100430,2009,2010.265753,0,0,0,1,0,0,0,0
HRB,137.2,-308.647,4403.877,7129.8606,2269,20080430,2007,2012.224044,0,0,0,1,0,0,0,0
HRB,137.2,-308.647,4403.877,7129.8606,2269,20080430,2007,2010.221918,0,0,0,1,0,0,0,0
HRB,137.2,-308.647,4403.877,7129.8606,2269,20080430,2007,2010.265753,0,0,0,1,0,0,0,0
HRB,133.7,485.673,4083.577,5058.3043,2269,20090430,2008,2012.224044,0,0,0,1,0,0,0,0
HRB,133.7,485.673,4083.577,5058.3043,2269,20090430,2008,2010.221918,0,0,0,1,0,0,0,0
HRB,133.7,485.673,4083.577,5058.3043,2269,20090430,2008,2010.265753,0,0,0,1,0,0,0,0
HRB,98.6,473.663,3078.658,8324.316,2269,20150430,2014,2012.224044,0,0,0,1,0,0,0,0
HRB,98.6,473.663,3078.658,8324.316,2269,20150430,2014,2010.221918,0,0,0,1,0,0,0,0
HRB,98.6,473.663,3078.658,8324.316,2269,20150430,2014,2010.265753,0,0,0,1,0,0,0,0
HRB,133.8,623.91,4420.019,8249.5322,2269,20050430,2004,2012.224044,0,0,0,1,0,0,0,0
HRB,133.8,623.91,4420.019,8249.5322,2269,20050430,2004,2010.221918,0,0,0,1,0,0,0,0
HRB,133.8,623.91,4420.019,8249.5322,2269,20050430,2004,2010.265753,0,0,0,1,0,0,0,0
HRB,107.2,406.11,3774.296,5279.7781,2269,20110430,2010,2012.224044,0,0,0,1,0,0,0,0
HRB,107.2,406.11,3774.296,5279.7781,2269,20110430,2010,2010.221918,0,0,0,1,0,0,0,0
HRB,107.2,406.11,3774.296,5279.7781,2269,20110430,2010,2010.265753,0,0,0,1,0,0,0,0
HRB,88,475.157,3024.295,7793.5598,2269,20140430,2013,2012.224044,0,0,0,1,0,0,0,0
HRB,88,475.157,3024.295,7793.5598,2269,20140430,2013,2010.221918,0,0,0,1,0,0,0,0
HRB,88,475.157,3024.295,7793.5598,2269,20140430,2013,2010.265753,0,0,0,1,0,0,0,0
HRB,93,265.932,2893.771,4294.1493,2269,20120430,2011,2012.224044,0,0,0,1,0,0,0,0
HRB,93,265.932,2893.771,4294.1493,2269,20120430,2011,2010.221918,0,0,0,1,0,0,0,0
HRB,93,265.932,2893.771,4294.1493,2269,20120430,2011,2010.265753,0,0,0,1,0,0,0,0
HTZ,24.9,-1206.746,8525.055,1637.5441,5600,20081231,2008,2006.860274,0,0,0,1,0,0,0,0
HTZ,29.35,264.559,8685.631,5114.3872,5600,20071231,2007,2006.860274,0,0,0,1,0,0,0,0
HTZ,30.2,243.079,9020.807,6857.5772,5600,20121231,2012,2006.860274,0,0,0,1,0,0,0,0
HTZ,32.1,377.477,7469.214,NA,5600,20051231,2005,2006.860274,0,0,0,1,0,0,0,0
HTZ,30.4,346.2,10771.9,12758.796,5600,20131231,2013,2006.860274,0,0,0,1,0,0,0,0
HTZ,30,273,10535,6019.29,5600,20151231,2015,2006.860274,0,0,0,1,0,0,0,0
HTZ,23.05,-126.022,7101.507,4890.1204,5600,20091231,2009,2006.860274,0,0,0,1,0,0,0,0
HTZ,23.9,176.17,8298.38,4887.5096,5600,20111231,2011,2006.860274,0,0,0,1,0,0,0,0
HTZ,22.9,-48.044,7562.534,5991.0789,5600,20101231,2010,2006.860274,0,0,0,1,0,0,0,0
HTZ,33,-82,11046,11447.46,5600,20141231,2014,2006.860274,0,0,0,1,0,0,0,0
HTZ,31.5,115.943,8058.405,5575.5644,5600,20061231,2006,2006.860274,0,0,0,1,0,0,0,0
HUM,40,1419,36832,14368.3904,27914,20111231,2011,2010.679452,0,0,0,1,0,0,0,0
HUM,40,1419,36832,14368.3904,27914,20111231,2011,2015.769863,0,0,0,0,0,1,0,0
HUM,40,1419,36832,14368.3904,27914,20111231,2011,2010.627397,0,0,0,0,1,0,0,0
HUM,40,1419,36832,14368.3904,27914,20111231,2011,2014.389041,0,0,0,0,0,1,0,0
HUM,35.2,1099.39,33868.208,9220.953,27914,20101231,2010,2010.679452,0,0,0,1,0,0,0,0
HUM,35.2,1099.39,33868.208,9220.953,27914,20101231,2010,2015.769863,0,0,0,0,0,1,0,0
HUM,35.2,1099.39,33868.208,9220.953,27914,20101231,2010,2010.627397,0,0,0,0,1,0,0,0
HUM,35.2,1099.39,33868.208,9220.953,27914,20101231,2010,2014.389041,0,0,0,0,0,1,0,0
HUM,18.7,308.483,14418.127,8867.5253,27914,20051231,2005,2010.679452,0,0,0,1,0,0,0,0
HUM,18.7,308.483,14418.127,8867.5253,27914,20051231,2005,2015.769863,0,0,0,0,0,1,0,0
HUM,18.7,308.483,14418.127,8867.5253,27914,20051231,2005,2010.627397,0,0,0,0,1,0,0,0
HUM,18.7,308.483,14418.127,8867.5253,27914,20051231,2005,2014.389041,0,0,0,0,0,1,0,0
HUM,43.4,1222,39126,NA,27914,20121231,2012,2010.679452,0,0,0,1,0,0,0,0
HUM,43.4,1222,39126,NA,27914,20121231,2012,2015.769863,0,0,0,0,0,1,0,0
HUM,43.4,1222,39126,NA,27914,20121231,2012,2010.627397,0,0,0,0,1,0,0,0
HUM,43.4,1222,39126,NA,27914,20121231,2012,2014.389041,0,0,0,0,0,1,0,0
HUM,50.1,1276,54289,NA,27914,20151231,2015,2010.679452,0,0,0,1,0,0,0,0
HUM,50.1,1276,54289,NA,27914,20151231,2015,2015.769863,0,0,0,0,0,1,0,0
HUM,50.1,1276,54289,NA,27914,20151231,2015,2010.627397,0,0,0,0,1,0,0,0
HUM,50.1,1276,54289,NA,27914,20151231,2015,2014.389041,0,0,0,0,0,1,0,0
HUM,57,1147,48500,21487.6225,27914,20141231,2014,2010.679452,0,0,0,1,0,0,0,0
HUM,57,1147,48500,21487.6225,27914,20141231,2014,2015.769863,0,0,0,0,0,1,0,0
HUM,57,1147,48500,21487.6225,27914,20141231,2014,2010.627397,0,0,0,0,1,0,0,0
HUM,57,1147,48500,21487.6225,27914,20141231,2014,2014.389041,0,0,0,0,0,1,0,0
HUM,22.3,487.423,21416.537,NA,27914,20061231,2006,2010.679452,0,0,0,1,0,0,0,0
HUM,22.3,487.423,21416.537,NA,27914,20061231,2006,2015.769863,0,0,0,0,0,1,0,0
HUM,22.3,487.423,21416.537,NA,27914,20061231,2006,2010.627397,0,0,0,0,1,0,0,0
HUM,22.3,487.423,21416.537,NA,27914,20061231,2006,2014.389041,0,0,0,0,0,1,0,0
HUM,28.1,1039.675,30960.414,NA,27914,20091231,2009,2010.679452,0,0,0,1,0,0,0,0
HUM,28.1,1039.675,30960.414,NA,27914,20091231,2009,2015.769863,0,0,0,0,0,1,0,0
HUM,28.1,1039.675,30960.414,NA,27914,20091231,2009,2010.627397,0,0,0,0,1,0,0,0
HUM,28.1,1039.675,30960.414,NA,27914,20091231,2009,2014.389041,0,0,0,0,0,1,0,0
HUM,28.9,647.154,28946.372,NA,27914,20081231,2008,2010.679452,0,0,0,1,0,0,0,0
HUM,28.9,647.154,28946.372,NA,27914,20081231,2008,2015.769863,0,0,0,0,0,1,0,0
HUM,28.9,647.154,28946.372,NA,27914,20081231,2008,2010.627397,0,0,0,0,1,0,0,0
HUM,28.9,647.154,28946.372,NA,27914,20081231,2008,2014.389041,0,0,0,0,0,1,0,0
HUM,25,833.684,25289.989,NA,27914,20071231,2007,2010.679452,0,0,0,1,0,0,0,0
HUM,25,833.684,25289.989,NA,27914,20071231,2007,2015.769863,0,0,0,0,0,1,0,0
HUM,25,833.684,25289.989,NA,27914,20071231,2007,2010.627397,0,0,0,0,1,0,0,0
HUM,25,833.684,25289.989,NA,27914,20071231,2007,2014.389041,0,0,0,0,0,1,0,0
HUM,52,1231,41313,15898.9766,27914,20131231,2013,2010.679452,0,0,0,1,0,0,0,0
HUM,52,1231,41313,15898.9766,27914,20131231,2013,2015.769863,0,0,0,0,0,1,0,0
HUM,52,1231,41313,15898.9766,27914,20131231,2013,2010.627397,0,0,0,0,1,0,0,0
HUM,52,1231,41313,15898.9766,27914,20131231,2013,2014.389041,0,0,0,0,0,1,0,0
IBM,329.373,7934,91134,129381.156,6066,20051231,2005,2007.367123,0,0,0,0,0,1,0,0
IBM,386.558,10418,98786,149743.7954,6066,20071231,2007,2007.367123,0,0,0,0,0,1,0,0
IBM,398.455,12334,103630,112698.3194,6066,20081231,2008,2007.367123,0,0,0,0,0,1,0,0
IBM,399.409,13425,95758,170868.6133,6066,20091231,2009,2007.367123,0,0,0,0,0,1,0,0
IBM,355.766,9492,91424,146354.8235,6066,20061231,2006,2007.367123,0,0,0,0,0,1,0,0
IBM,431.212,16483,99751,197772.1199,6066,20131231,2013,2007.367123,0,0,0,0,0,1,0,0
IBM,426.751,14833,99871,180220.2527,6066,20101231,2010,2007.367123,0,0,0,0,0,1,0,0
IBM,433.362,15855,106916,213886.09,6066,20111231,2011,2007.367123,0,0,0,0,0,1,0,0
IBM,377.757,13190,81741,132903.625,6066,20151231,2015,2007.367123,0,0,0,0,0,1,0,0
IBM,434.246,16604,104507,214031.8404,6066,20121231,2012,2007.367123,0,0,0,0,0,1,0,0
IBM,379.592,12022,92793,158919.6706,6066,20141231,2014,2007.367123,0,0,0,0,0,1,0,0
JLL,36.2,84.883,2697.586,NA,65108,20081231,2008,2010.60274,0,0,0,0,0,1,0,0
JLL,45.5,164.384,3584.544,2662.9722,65108,20111231,2011,2010.60274,0,0,0,0,0,1,0,0
JLL,36.6,-3.595,2480.736,NA,65108,20091231,2009,2010.60274,0,0,0,0,0,1,0,0
JLL,58.1,386.063,5429.603,6721.212,65108,20141231,2014,2010.60274,0,0,0,0,0,1,0,0
JLL,40.3,153.902,2925.613,3580.0272,65108,20101231,2010,2010.60274,0,0,0,0,0,1,0,0
JLL,48,208.05,3932.83,NA,65108,20121231,2012,2010.60274,0,0,0,0,0,1,0,0
JLL,52.7,269.865,4461.591,NA,65108,20131231,2013,2010.60274,0,0,0,0,0,1,0,0
JLL,32.7,257.832,2652.075,NA,65108,20071231,2007,2010.60274,0,0,0,0,0,1,0,0
JLL,22,103.672,1390.61,1573.5382,65108,20051231,2005,2010.60274,0,0,0,0,0,1,0,0
JLL,61.5,438.672,5965.671,7201.693,65108,20151231,2015,2010.60274,0,0,0,0,0,1,0,0
JLL,25.5,176.401,2013.578,NA,65108,20061231,2006,2010.60274,0,0,0,0,0,1,0,0
KBH,1.6,-976.131,3033.936,903.7324,12689,20081130,2008,2007.046575,0,0,0,0,0,0,1,0
KBH,1.43,39.963,2097.13,1468.0499,12689,20131130,2013,2007.046575,0,0,0,0,0,0,1,0
KBH,1.2,-178.768,1315.866,566.4792,12689,20111130,2011,2007.046575,0,0,0,0,0,0,1,0
KBH,1.59,918.349,2400.949,1615.6494,12689,20141130,2014,2007.046575,0,0,0,0,0,0,1,0
KBH,5.1,482.351,11003.792,3981.629,12689,20061130,2006,2007.046575,0,0,0,0,0,0,1,0
KBH,1.4,-101.784,1824.85,1041.2362,12689,20091130,2009,2007.046575,0,0,0,0,0,0,1,0
KBH,1.68,84.643,3032.03,1300.1688,12689,20151130,2015,2007.046575,0,0,0,0,0,0,1,0
KBH,1.3,-69.368,1589.996,869.761,12689,20101130,2010,2007.046575,0,0,0,0,0,0,1,0
KBH,3.1,-929.414,6416.526,1615.2566,12689,20071130,2007,2007.046575,0,0,0,0,0,0,1,0
KBH,1.2,-58.953,1560.115,1108.9079,12689,20121130,2012,2007.046575,0,0,0,0,0,0,1,0
KBH,6.7,842.421,9441.65,5713.1165,12689,20051130,2005,2007.046575,0,0,0,0,0,0,1,0
KBR,56,168,9626,4385.5409,174310,20061231,2006,2011.068493,0,0,0,0,0,1,0,0
KBR,27,480,9103,4128.7454,174310,20111231,2011,2011.068493,0,0,0,0,0,1,0,0
KBR,57,319,11493,2458.2352,174310,20081231,2008,2011.068493,0,0,0,0,0,1,0,0
KBR,27,75,7214,4725.9386,174310,20131231,2013,2011.068493,0,0,0,0,0,1,0,0
KBR,51,290,12060,3046.916,174310,20091231,2009,2011.068493,0,0,0,0,0,1,0,0
KBR,27,144,7798,4415.7432,174310,20121231,2012,2011.068493,0,0,0,0,0,1,0,0
KBR,22,203,5096,2403.6214,174310,20151231,2015,2011.068493,0,0,0,0,0,1,0,0
KBR,25,-1262,6366,2454.9872,174310,20141231,2014,2011.068493,0,0,0,0,0,1,0,0
KBR,52,302,8642,6584.748,174310,20071231,2007,2011.068493,0,0,0,0,0,1,0,0
KBR,35,327,9962,4604.992,174310,20101231,2010,2011.068493,0,0,0,0,0,1,0,0
KEY,13.483,916,4502,11023.5557,9783,20151231,2015,2006.994521,0,0,0,0,0,1,0,0
